"Mass.Feature","FinalBMIS","Orig_RSD","FinalRSD","runDate","type","SampID","replicate","Area.with.QC","MIS","Adjusted.Area","Run.Cmpd"
"Aminobenzoic Acid","Inj_vol",0.276995053062732,0.276995053062732,"180905","Smp","MS8C1DCM","B",244091,"Inj_vol",237832.256410256,"180905_Smp_MS8C1DCM_B Aminobenzoic Acid"
"Aminobenzoic Acid","Inj_vol",0.276995053062732,0.276995053062732,"180905","Smp","MS8C1DCM","C",369486,"Inj_vol",360012,"180905_Smp_MS8C1DCM_C Aminobenzoic Acid"
"Aminobenzoic Acid","Inj_vol",0.276995053062732,0.276995053062732,"180905","Smp","MS9C215m","A",257944,"Inj_vol",251330.051282051,"180905_Smp_MS9C215m_A Aminobenzoic Acid"
"Aminobenzoic Acid","Inj_vol",0.276995053062732,0.276995053062732,"180905","Smp","MS9C215m","B",235987,"Inj_vol",229936.051282051,"180905_Smp_MS9C215m_B Aminobenzoic Acid"
"Aminobenzoic Acid","Inj_vol",0.276995053062732,0.276995053062732,"180905","Smp","MS9C215m","C",484417,"Inj_vol",471996.051282051,"180905_Smp_MS9C215m_C Aminobenzoic Acid"
"Aminobenzoic Acid","Inj_vol",0.276995053062732,0.276995053062732,"180905","Smp","MS9C2175m","A",214173,"Inj_vol",208681.384615385,"180905_Smp_MS9C2175m_A Aminobenzoic Acid"
"Aminobenzoic Acid","Inj_vol",0.276995053062732,0.276995053062732,"180905","Smp","MS9C2175m","B",296702,"Inj_vol",289094.256410256,"180905_Smp_MS9C2175m_B Aminobenzoic Acid"
"Aminobenzoic Acid","Inj_vol",0.276995053062732,0.276995053062732,"180905","Smp","MS9C2175m","C",352744,"Inj_vol",343699.282051282,"180905_Smp_MS9C2175m_C Aminobenzoic Acid"
"Aminobenzoic Acid","Inj_vol",0.276995053062732,0.276995053062732,"180905","Smp","MS9C2DCM","A",245693,"Inj_vol",239393.179487179,"180905_Smp_MS9C2DCM_A Aminobenzoic Acid"
"Aminobenzoic Acid","Inj_vol",0.276995053062732,0.276995053062732,"180905","Smp","MS9C2DCM","B",345601,"Inj_vol",336739.435897436,"180905_Smp_MS9C2DCM_B Aminobenzoic Acid"
"Aminobenzoic Acid","Inj_vol",0.276995053062732,0.276995053062732,"180905","Smp","MS9C2DCM","C",264163,"Inj_vol",257389.58974359,"180905_Smp_MS9C2DCM_C Aminobenzoic Acid"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Poo","Day1and2Poo","Full1",165884448,"Tryptamine Hydrochloride, D4",178453140.71014,"180905_Poo_Day1and2Poo_Full1 Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Poo","Day1and2Poo","Full2",177786208,"Tryptamine Hydrochloride, D4",171240275.671628,"180905_Poo_Day1and2Poo_Full2 Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Poo","Day1and2Poo","Full3",175458160,"Tryptamine Hydrochloride, D4",173473073.590009,"180905_Poo_Day1and2Poo_Full3 Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Poo","Day1and2Poo","Full4",177325168,"Tryptamine Hydrochloride, D4",169849988.750163,"180905_Poo_Day1and2Poo_Full4 Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Poo","Day1and2Poo","Full5",122204992,"Tryptamine Hydrochloride, D4",170542685.359004,"180905_Poo_Day1and2Poo_Full5 Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Poo","Day1and2Poo","Full6",119658304,"Tryptamine Hydrochloride, D4",177927199.625049,"180905_Poo_Day1and2Poo_Full6 Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Poo","Day1and2Poo","Half1",149318032,"Tryptamine Hydrochloride, D4",294193049.444253,"180905_Poo_Day1and2Poo_Half1 Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Poo","Day1and2Poo","Half2",170125456,"Tryptamine Hydrochloride, D4",322435921.388031,"180905_Poo_Day1and2Poo_Half2 Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Poo","Day1and2Poo","Half3",167034320,"Tryptamine Hydrochloride, D4",317103696.600555,"180905_Poo_Day1and2Poo_Half3 Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Poo","Day1and2Poo","Half4",169562720,"Tryptamine Hydrochloride, D4",312327204.039502,"180905_Poo_Day1and2Poo_Half4 Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Poo","Day1and2Poo","Half5",112711808,"Tryptamine Hydrochloride, D4",290058047.678403,"180905_Poo_Day1and2Poo_Half5 Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Poo","Day1and2Poo","Half6",108859008,"Tryptamine Hydrochloride, D4",285468281.683752,"180905_Poo_Day1and2Poo_Half6 Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Poo","Day1Poo","DDApos20",181345120,"Tryptamine Hydrochloride, D4",NA,"180905_Poo_Day1Poo_DDApos20 Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Poo","Day1Poo","DDApos35",188746912,"Tryptamine Hydrochloride, D4",NA,"180905_Poo_Day1Poo_DDApos35 Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Poo","Day1Poo","DDApos50",188816832,"Tryptamine Hydrochloride, D4",NA,"180905_Poo_Day1Poo_DDApos50 Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Poo","MesoScopeQC","1",170588544,"Tryptamine Hydrochloride, D4",146287581.838042,"180905_Poo_MesoScopeQC_1 Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Poo","MesoScopeQC","2",187650544,"Tryptamine Hydrochloride, D4",133421720.643208,"180905_Poo_MesoScopeQC_2 Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Poo","MesoScopeQC","3",192136432,"Tryptamine Hydrochloride, D4",135501890.909705,"180905_Poo_MesoScopeQC_3 Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Poo","MesoScopeQC","4",193335312,"Tryptamine Hydrochloride, D4",130381302.827539,"180905_Poo_MesoScopeQC_4 Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Poo","MesoScopeQC","5",132821024,"Tryptamine Hydrochloride, D4",136191071.654104,"180905_Poo_MesoScopeQC_5 Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Poo","MesoScopeQC","6",120766456,"Tryptamine Hydrochloride, D4",132422318.390931,"180905_Poo_MesoScopeQC_6 Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS10C215m","A",153946608,"Tryptamine Hydrochloride, D4",159727316.13322,"180905_Smp_MS10C215m_A Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS10C215m","B",152651504,"Tryptamine Hydrochloride, D4",144672741.279183,"180905_Smp_MS10C215m_B Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS10C215m","C",251757472,"Tryptamine Hydrochloride, D4",145292958.598254,"180905_Smp_MS10C215m_C Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS10C2175m","A",99042344,"Tryptamine Hydrochloride, D4",130178950.308344,"180905_Smp_MS10C2175m_A Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS10C2175m","B",100809296,"Tryptamine Hydrochloride, D4",258194575.512343,"180905_Smp_MS10C2175m_B Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS10C2175m","C",189271696,"Tryptamine Hydrochloride, D4",381646941.559784,"180905_Smp_MS10C2175m_C Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS10C2DCM","A",219941088,"Tryptamine Hydrochloride, D4",381980150.993224,"180905_Smp_MS10C2DCM_A Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS10C2DCM","B",284408704,"Tryptamine Hydrochloride, D4",847592248.871749,"180905_Smp_MS10C2DCM_B Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS10C2DCM","C",236940704,"Tryptamine Hydrochloride, D4",397680935.91477,"180905_Smp_MS10C2DCM_C Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS11C215m","A",261176256,"Tryptamine Hydrochloride, D4",76638033.6895458,"180905_Smp_MS11C215m_A Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS11C215m","B",218484432,"Tryptamine Hydrochloride, D4",179284627.463775,"180905_Smp_MS11C215m_B Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS11C215m","C",265844816,"Tryptamine Hydrochloride, D4",201891297.923481,"180905_Smp_MS11C215m_C Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS11C2175m","A",96223088,"Tryptamine Hydrochloride, D4",151982205.391466,"180905_Smp_MS11C2175m_A Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS11C2175m","B",166556288,"Tryptamine Hydrochloride, D4",116437054.354174,"180905_Smp_MS11C2175m_B Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS11C2175m","C",166827728,"Tryptamine Hydrochloride, D4",295625433.725574,"180905_Smp_MS11C2175m_C Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS11C2DCM","A",267292736,"Tryptamine Hydrochloride, D4",238856283.266629,"180905_Smp_MS11C2DCM_A Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS11C2DCM","B",173930704,"Tryptamine Hydrochloride, D4",192029906.991827,"180905_Smp_MS11C2DCM_B Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS11C2DCM","C",480401056,"Tryptamine Hydrochloride, D4",501568507.756758,"180905_Smp_MS11C2DCM_C Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS12C115m","A",193336672,"Tryptamine Hydrochloride, D4",113445725.005977,"180905_Smp_MS12C115m_A Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS12C115m","B",175856016,"Tryptamine Hydrochloride, D4",201568991.981091,"180905_Smp_MS12C115m_B Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS12C115m","C",327835040,"Tryptamine Hydrochloride, D4",279708824.239336,"180905_Smp_MS12C115m_C Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS12C1175m","A",139207360,"Tryptamine Hydrochloride, D4",215073492.649958,"180905_Smp_MS12C1175m_A Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS12C1175m","B",72906224,"Tryptamine Hydrochloride, D4",232890195.558542,"180905_Smp_MS12C1175m_B Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS12C1175m","C",146541664,"Tryptamine Hydrochloride, D4",310483875.428214,"180905_Smp_MS12C1175m_C Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS12C1DCM","A",434794880,"Tryptamine Hydrochloride, D4",339030324.386156,"180905_Smp_MS12C1DCM_A Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS12C1DCM","B",385788320,"Tryptamine Hydrochloride, D4",310743904.870583,"180905_Smp_MS12C1DCM_B Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS12C1DCM","C",481434176,"Tryptamine Hydrochloride, D4",602122968.758011,"180905_Smp_MS12C1DCM_C Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS13C2175m","A",177977328,"Tryptamine Hydrochloride, D4",110514700.057406,"180905_Smp_MS13C2175m_A Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS13C2175m","B",181338208,"Tryptamine Hydrochloride, D4",200918468.636115,"180905_Smp_MS13C2175m_B Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS13C2175m","C",176569824,"Tryptamine Hydrochloride, D4",104148050.873848,"180905_Smp_MS13C2175m_C Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS13C2DCM","A",435723456,"Tryptamine Hydrochloride, D4",234311778.625064,"180905_Smp_MS13C2DCM_A Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS13C2DCM","B",386491424,"Tryptamine Hydrochloride, D4",599345242.121615,"180905_Smp_MS13C2DCM_B Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS13C2DCM","C",325579776,"Tryptamine Hydrochloride, D4",494979169.157864,"180905_Smp_MS13C2DCM_C Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS13C315m","A",208597632,"Tryptamine Hydrochloride, D4",191169558.002883,"180905_Smp_MS13C315m_A Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS13C315m","B",184053184,"Tryptamine Hydrochloride, D4",123751184.698434,"180905_Smp_MS13C315m_B Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS13C315m","C",256542896,"Tryptamine Hydrochloride, D4",236706653.677593,"180905_Smp_MS13C315m_C Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS14C215m","A",181565184,"Tryptamine Hydrochloride, D4",215598578.636679,"180905_Smp_MS14C215m_A Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS14C215m","B",288011712,"Tryptamine Hydrochloride, D4",176668862.599467,"180905_Smp_MS14C215m_B Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS14C215m","C",303973952,"Tryptamine Hydrochloride, D4",324776322.641483,"180905_Smp_MS14C215m_C Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS14C2175m","A",234654240,"Tryptamine Hydrochloride, D4",306722724.541552,"180905_Smp_MS14C2175m_A Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS14C2175m","B",129881088,"Tryptamine Hydrochloride, D4",123236458.550518,"180905_Smp_MS14C2175m_B Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS14C2175m","C",189522320,"Tryptamine Hydrochloride, D4",141196085.126076,"180905_Smp_MS14C2175m_C Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS14C2DCM","A",318394400,"Tryptamine Hydrochloride, D4",286151829.82312,"180905_Smp_MS14C2DCM_A Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS14C2DCM","B",223993552,"Tryptamine Hydrochloride, D4",292967030.835906,"180905_Smp_MS14C2DCM_B Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS14C2DCM","C",412021216,"Tryptamine Hydrochloride, D4",181047009.090843,"180905_Smp_MS14C2DCM_C Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS4C115m","A",112463360,"Tryptamine Hydrochloride, D4",184459213.379385,"180905_Smp_MS4C115m_A Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS4C115m","B",180074624,"Tryptamine Hydrochloride, D4",425532463.576508,"180905_Smp_MS4C115m_B Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS4C115m","C",143159472,"Tryptamine Hydrochloride, D4",228894847.887473,"180905_Smp_MS4C115m_C Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS4C1175m","A",120173224,"Tryptamine Hydrochloride, D4",159073980.077858,"180905_Smp_MS4C1175m_A Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS4C1175m","B",141847088,"Tryptamine Hydrochloride, D4",146504448.933,"180905_Smp_MS4C1175m_B Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS4C1175m","C",171477792,"Tryptamine Hydrochloride, D4",186244843.195943,"180905_Smp_MS4C1175m_C Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS4C1DCM","A",268426800,"Tryptamine Hydrochloride, D4",216256122.414328,"180905_Smp_MS4C1DCM_A Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS4C1DCM","B",391152000,"Tryptamine Hydrochloride, D4",367712832.276317,"180905_Smp_MS4C1DCM_B Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS4C1DCM","C",263375392,"Tryptamine Hydrochloride, D4",281187542.027942,"180905_Smp_MS4C1DCM_C Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS5C115m","A",207713632,"Tryptamine Hydrochloride, D4",179787289.871215,"180905_Smp_MS5C115m_A Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS5C115m","B",310672640,"Tryptamine Hydrochloride, D4",254173666.10194,"180905_Smp_MS5C115m_B Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS5C115m","C",220515472,"Tryptamine Hydrochloride, D4",217074293.848934,"180905_Smp_MS5C115m_C Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS5C1175m","A",253983904,"Tryptamine Hydrochloride, D4",203707194.129662,"180905_Smp_MS5C1175m_A Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS5C1175m","B",173544112,"Tryptamine Hydrochloride, D4",87932676.2981876,"180905_Smp_MS5C1175m_B Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS5C1175m","C",159568416,"Tryptamine Hydrochloride, D4",318188860.745584,"180905_Smp_MS5C1175m_C Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS5C1DCM","A",314621664,"Tryptamine Hydrochloride, D4",191926022.071285,"180905_Smp_MS5C1DCM_A Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS5C1DCM","B",234276416,"Tryptamine Hydrochloride, D4",201130510.954122,"180905_Smp_MS5C1DCM_B Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS5C1DCM","C",260946512,"Tryptamine Hydrochloride, D4",517747857.747421,"180905_Smp_MS5C1DCM_C Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS6C315m","A",196408976,"Tryptamine Hydrochloride, D4",107313459.778355,"180905_Smp_MS6C315m_A Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS6C315m","B",216063024,"Tryptamine Hydrochloride, D4",153804864.669249,"180905_Smp_MS6C315m_B Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS6C315m","C",228476048,"Tryptamine Hydrochloride, D4",118670970231.071,"180905_Smp_MS6C315m_C Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS6C3175m","A",150857680,"Tryptamine Hydrochloride, D4",478825968.367266,"180905_Smp_MS6C3175m_A Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS6C3175m","B",127645216,"Tryptamine Hydrochloride, D4",212161689.288238,"180905_Smp_MS6C3175m_B Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS6C3175m","C",147692080,"Tryptamine Hydrochloride, D4",209160809.206088,"180905_Smp_MS6C3175m_C Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS6C3DCM","A",232138432,"Tryptamine Hydrochloride, D4",145605424.025828,"180905_Smp_MS6C3DCM_A Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS6C3DCM","B",267719104,"Tryptamine Hydrochloride, D4",223821277.083845,"180905_Smp_MS6C3DCM_B Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS6C3DCM","C",353243360,"Tryptamine Hydrochloride, D4",214055689.204881,"180905_Smp_MS6C3DCM_C Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS7C115m","A",203264208,"Tryptamine Hydrochloride, D4",295006308.094841,"180905_Smp_MS7C115m_A Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS7C115m","B",146923776,"Tryptamine Hydrochloride, D4",160672790.036886,"180905_Smp_MS7C115m_B Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS7C115m","C",149836256,"Tryptamine Hydrochloride, D4",124747704.303715,"180905_Smp_MS7C115m_C Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS7C1175m","A",203364352,"Tryptamine Hydrochloride, D4",282997035.400695,"180905_Smp_MS7C1175m_A Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS7C1175m","B",150751312,"Tryptamine Hydrochloride, D4",136045630.609809,"180905_Smp_MS7C1175m_B Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS7C1175m","C",175815648,"Tryptamine Hydrochloride, D4",104164703.903046,"180905_Smp_MS7C1175m_C Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS7C1DCM","A",277481024,"Tryptamine Hydrochloride, D4",224240793.924407,"180905_Smp_MS7C1DCM_A Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS7C1DCM","B",242804608,"Tryptamine Hydrochloride, D4",249002495.165801,"180905_Smp_MS7C1DCM_B Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS7C1DCM","C",407796640,"Tryptamine Hydrochloride, D4",284835325.197908,"180905_Smp_MS7C1DCM_C Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS8C115m","A",219366896,"Tryptamine Hydrochloride, D4",128521670.303211,"180905_Smp_MS8C115m_A Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS8C115m","B",153445056,"Tryptamine Hydrochloride, D4",211429524.461685,"180905_Smp_MS8C115m_B Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS8C115m","C",165833136,"Tryptamine Hydrochloride, D4",260654422.257194,"180905_Smp_MS8C115m_C Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS8C1175m","A",107656320,"Tryptamine Hydrochloride, D4",182219558.100308,"180905_Smp_MS8C1175m_A Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS8C1175m","B",207082944,"Tryptamine Hydrochloride, D4",249844760.174495,"180905_Smp_MS8C1175m_B Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS8C1175m","C",144325792,"Tryptamine Hydrochloride, D4",251889738.738417,"180905_Smp_MS8C1175m_C Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS8C1DCM","A",197859040,"Tryptamine Hydrochloride, D4",533271165.445903,"180905_Smp_MS8C1DCM_A Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS8C1DCM","B",171485568,"Tryptamine Hydrochloride, D4",218844776.317285,"180905_Smp_MS8C1DCM_B Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS8C1DCM","C",363562176,"Tryptamine Hydrochloride, D4",350267871.071635,"180905_Smp_MS8C1DCM_C Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS9C215m","A",242299328,"Tryptamine Hydrochloride, D4",196063169.686168,"180905_Smp_MS9C215m_A Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS9C215m","B",151325504,"Tryptamine Hydrochloride, D4",262330711.963769,"180905_Smp_MS9C215m_B Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS9C215m","C",177362144,"Tryptamine Hydrochloride, D4",166935746.207478,"180905_Smp_MS9C215m_C Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS9C2175m","A",100842048,"Tryptamine Hydrochloride, D4",381556655.828262,"180905_Smp_MS9C2175m_A Betaine"
"Betaine","Tryptamine Hydrochloride, D4",0.28065874209273,0.164704711325482,"180905","Smp","MS9C2175m","B",185657888,"Tryptamine Hydrochloride, D4",107902675.859187,"180905_Smp_MS9C2175m_B Betaine"
